248,../../../../global500/425/2021,中国华能集团有限公司（CHINA HUANENG GROUP) ,45,750.4,312.4,中国
249,../../../../global500/157/2021,日本制铁集团公司（NIPPON STEEL CORPORATION) ,45,555.7,-305.9,日本
250,../../../../global500/211/2021,加拿大皇家银行（ROYAL BANK OF CANADA) ,45,508.8,8,496.9,加拿大
251,../../../../global500/674/2021,台积公司（TAIWAN SEMICONDUCTOR MANUFACTURING) ,45,477.8,17,343.6,中国
252,../../../../global500/151/2021,德国联邦铁路公司（DEUTSCHE BAHN) ,45,465.2,-6,476.6,德国
253,../../../../global500/373/2021,大众超级市场公司（PUBLIX SUPER MARKETS) ,45,204,3,971.8,美国
254,../../../../global500/295/2021,好事达（ALLSTATE) ,44,791,5,576,美国
255,../../../../global500/790/2021,浙江荣盛控股集团有限公司（ZHEJIANG RONGSHENG HOLDING GROUP) ,44,725.9,626.5,中国
256,../../../../global500/134/2021,力拓集团（RIO TINTO GROUP) ,44,611,9,769,英国
257,../../../../global500/31/2021,墨西哥石油公司（PEMEX) ,44,383.6,-23,683.3,墨西哥
258,../../../../global500/348/2021,埃森哲（ACCENTURE) ,44,327,5,107.8,爱尔兰
259,../../../../global500/391/2021,德国艾德卡公司（EDEKA ZENTRALE) ,44,158.6,315.4,德国
260,../../../../global500/419/2021,中国联合网络通信股份有限公司（CHINA UNITED NETWORK COMMUNICATIONS) ,44,034.4,800.2,中国
261,../../../../global500/229/2021,住友商事（SUMITOMO) ,43,817.9,-1,443.9,日本
262,../../../../global500/304/2021,美国利宝互助保险集团（LIBERTY MUTUAL INSURANCE GROUP) ,43,796,758,美国
263,../../../../global500/501/2021,美国国际集团（AMERICAN INTERNATIONAL GROUP) ,43,736,-5,944,美国
264,../../../../global500/168/2021,英国葛兰素史克公司（GLAXOSMITHKLINE) ,43,731.8,7,373.1,英国
265,../../../../global500/502/2021,法国BPCE银行集团（GROUPE BPCE) ,43,475.7,1,834.5,法国
266,../../../../global500/102/2021,圣戈班集团（SAINT-GOBAIN) ,43,444.9,519.6,法国
267,../../../../global500/256/2021,英国劳埃德银行集团（LLOYDS BANKING GROUP) ,43,440.7,1,690.3,英国
268,../../../../global500/398/2021,瑞士再保险股份有限公司（SWISS RE) ,43,338,-878,瑞士
269,../../../../global500/310/2021,俄罗斯联邦储蓄银行（SBERBANK) ,43,263.6,10,527.2,俄罗斯
270,../../../../global500/313/2021,泰森食品（TYSON FOODS) ,43,185,2,061,美国
271,../../../../global500/362/2021,韩华集团（HANWHA) ,43,168.9,181.2,韩国
272,../../../../global500/222/2021,德国大陆集团（CONTINENTAL) ,42,982.7,-1,096,德国
273,../../../../global500/120/2021,必和必拓集团（BHP GROUP) ,42,931,7,956,澳大利亚
